id,Age,Sex,Housing,Saving accounts,Checking account,Credit amount,Duration,Purpose,Default,Loan Eligibility
22567.0,23.0,male,free,quite rich,moderate,2951.0,37.0,domestic appliances,1,No
22568.0,64.0,female,own,moderate,moderate,1957.0,56.0,business,1,No
22569.0,34.0,male,rent,rich,rich,17674.0,43.0,business,0,Yes
22570.0,21.0,male,free,moderate,moderate,2379.0,20.0,business,0,Yes
22571.0,39.0,female,free,moderate,moderate,560.0,46.0,furniture/equipment,0,Yes
22572.0,49.0,male,own,rich,moderate,12672.0,44.0,radio/TV,0,Yes
22573.0,39.0,female,free,rich,rich,1056.0,43.0,radio/TV,0,Yes
22574.0,44.0,female,free,moderate,rich,6034.0,58.0,furniture/equipment,0,Yes
22575.0,63.0,male,rent,rich,moderate,5628.0,50.0,radio/TV,0,Yes
22576.0,32.0,male,free,moderate,moderate,6247.0,17.0,radio/TV,0,Yes
22577.0,61.0,male,rent,rich,rich,13628.0,33.0,domestic appliances,0,Yes
22578.0,68.0,male,free,moderate,moderate,18219.0,43.0,repairs,0,Yes
22579.0,39.0,male,own,moderate,moderate,8749.0,33.0,education,0,Yes
22580.0,45.0,female,rent,little,moderate,2398.0,20.0,repairs,0,Yes
22581.0,59.0,male,free,rich,moderate,7271.0,59.0,radio/TV,0,Yes
22582.0,55.0,male,own,moderate,moderate,18952.0,34.0,repairs,1,No
22583.0,74.0,female,free,quite rich,moderate,19377.0,27.0,radio/TV,0,Yes
22584.0,26.0,female,rent,little,little,12699.0,49.0,radio/TV,1,No
22585.0,51.0,female,own,moderate,moderate,3283.0,30.0,car,0,Yes
22586.0,53.0,male,own,little,little,17987.0,25.0,radio/TV,1,No
22587.0,26.0,female,free,little,little,1214.0,44.0,education,1,No
22588.0,32.0,female,rent,quite rich,moderate,4352.0,16.0,business,0,Yes
22589.0,62.0,female,rent,moderate,rich,16944.0,55.0,radio/TV,0,Yes
22590.0,37.0,male,rent,quite rich,little,2035.0,22.0,repairs,0,Yes
22591.0,25.0,male,rent,moderate,rich,19593.0,9.0,business,0,Yes
22592.0,45.0,female,own,moderate,rich,15304.0,54.0,radio/TV,0,Yes
22593.0,68.0,male,rent,moderate,little,2016.0,53.0,business,1,No
22594.0,36.0,male,free,little,rich,10334.0,21.0,domestic appliances,0,Yes
22595.0,74.0,male,rent,little,moderate,2747.0,15.0,education,1,No
22596.0,33.0,female,own,rich,little,338.0,43.0,business,0,Yes
22597.0,28.0,female,free,moderate,rich,6167.0,49.0,business,0,Yes
22598.0,59.0,female,own,quite rich,moderate,6533.0,15.0,car,0,Yes
22599.0,25.0,female,rent,quite rich,moderate,16592.0,34.0,domestic appliances,0,Yes
22600.0,50.0,female,own,little,little,13018.0,11.0,business,1,No
22601.0,27.0,male,rent,rich,moderate,12099.0,45.0,business,0,Yes
22602.0,35.0,male,free,moderate,moderate,11173.0,39.0,domestic appliances,0,Yes
22603.0,52.0,female,free,little,rich,15823.0,53.0,repairs,0,Yes
22604.0,60.0,male,rent,moderate,moderate,9879.0,31.0,car,0,Yes
22605.0,67.0,female,rent,little,moderate,18471.0,11.0,business,0,Yes
22606.0,20.0,male,rent,rich,moderate,5115.0,31.0,radio/TV,0,Yes
22607.0,57.0,male,own,moderate,little,6619.0,31.0,domestic appliances,0,Yes
22608.0,44.0,female,own,little,moderate,9291.0,44.0,business,0,Yes
22609.0,45.0,female,free,rich,moderate,7229.0,46.0,car,1,No
22610.0,63.0,male,free,moderate,moderate,17957.0,19.0,furniture/equipment,0,Yes
22611.0,23.0,male,rent,quite rich,moderate,14494.0,39.0,repairs,0,Yes
22612.0,64.0,female,free,rich,moderate,6672.0,48.0,radio/TV,0,Yes
22613.0,31.0,male,free,rich,moderate,12763.0,49.0,domestic appliances,1,No
22614.0,24.0,female,rent,moderate,moderate,14137.0,51.0,domestic appliances,0,Yes
22615.0,27.0,female,own,moderate,moderate,8206.0,47.0,car,1,No
22616.0,32.0,female,own,moderate,moderate,7134.0,43.0,car,0,Yes
22617.0,48.0,male,rent,quite rich,moderate,10504.0,46.0,furniture/equipment,1,No
22618.0,46.0,female,rent,quite rich,moderate,13014.0,41.0,domestic appliances,0,Yes
22619.0,59.0,female,free,rich,rich,7749.0,47.0,furniture/equipment,0,Yes
22620.0,71.0,female,free,quite rich,little,7462.0,38.0,education,1,No
22621.0,34.0,female,free,moderate,little,8264.0,17.0,domestic appliances,0,Yes
22622.0,68.0,male,own,little,little,16801.0,25.0,car,1,No
22623.0,46.0,female,own,little,rich,8906.0,11.0,business,1,No
22624.0,66.0,female,free,moderate,moderate,15535.0,39.0,furniture/equipment,1,No
22625.0,61.0,male,rent,little,rich,10097.0,14.0,education,0,Yes
22626.0,32.0,female,rent,moderate,moderate,543.0,38.0,furniture/equipment,0,Yes
22627.0,43.0,female,rent,rich,little,3553.0,16.0,domestic appliances,1,No
22628.0,29.0,female,own,moderate,moderate,4906.0,25.0,car,0,Yes
22629.0,42.0,female,free,moderate,moderate,336.0,24.0,car,1,No
22630.0,58.0,male,rent,little,rich,2136.0,16.0,domestic appliances,0,Yes
22631.0,22.0,male,own,moderate,moderate,12648.0,25.0,radio/TV,0,Yes
22632.0,21.0,male,rent,moderate,moderate,10010.0,43.0,furniture/equipment,0,Yes
22633.0,61.0,male,own,rich,moderate,6784.0,35.0,domestic appliances,0,Yes
22634.0,65.0,male,free,rich,moderate,6982.0,49.0,car,0,Yes
22635.0,58.0,male,rent,rich,moderate,19535.0,40.0,education,0,Yes
22636.0,74.0,female,own,quite rich,little,966.0,16.0,business,0,Yes
22637.0,48.0,male,free,moderate,moderate,8272.0,44.0,repairs,1,No
22638.0,20.0,female,own,moderate,moderate,17415.0,44.0,repairs,1,No
22639.0,70.0,female,rent,quite rich,moderate,9729.0,20.0,education,1,No
22640.0,20.0,male,rent,moderate,rich,16469.0,56.0,car,0,Yes
22641.0,43.0,female,rent,moderate,moderate,10636.0,16.0,repairs,0,Yes
22642.0,67.0,female,own,little,moderate,879.0,43.0,business,1,No
22643.0,34.0,female,rent,moderate,rich,10261.0,34.0,radio/TV,1,No
22644.0,27.0,male,rent,moderate,rich,7522.0,30.0,furniture/equipment,0,Yes
22645.0,19.0,female,rent,rich,little,4224.0,14.0,education,1,No
22646.0,41.0,male,rent,moderate,rich,6159.0,23.0,car,0,Yes
22647.0,28.0,male,rent,rich,rich,4244.0,18.0,radio/TV,0,Yes
22648.0,41.0,female,own,moderate,moderate,6572.0,26.0,furniture/equipment,0,Yes
22649.0,52.0,male,rent,moderate,little,11323.0,17.0,education,1,No
22650.0,40.0,female,free,moderate,rich,1767.0,55.0,repairs,1,No
22651.0,49.0,male,rent,little,little,12755.0,57.0,radio/TV,1,No
22652.0,40.0,male,own,rich,rich,17325.0,48.0,radio/TV,0,Yes
22653.0,51.0,male,rent,quite rich,little,17326.0,44.0,furniture/equipment,0,Yes
22654.0,58.0,male,rent,quite rich,rich,496.0,41.0,car,0,Yes
22655.0,36.0,female,own,little,moderate,349.0,32.0,education,1,No
22656.0,19.0,male,own,rich,little,18040.0,31.0,domestic appliances,1,No
22657.0,68.0,female,rent,little,moderate,17306.0,21.0,repairs,1,No
22658.0,19.0,female,rent,little,moderate,17344.0,32.0,domestic appliances,1,No
22659.0,32.0,female,own,rich,rich,12739.0,53.0,radio/TV,0,Yes
22660.0,73.0,female,own,moderate,rich,13677.0,57.0,education,0,Yes
22661.0,38.0,male,rent,quite rich,moderate,5684.0,57.0,furniture/equipment,0,Yes
22662.0,52.0,male,own,quite rich,little,5306.0,48.0,domestic appliances,0,Yes
22663.0,22.0,female,rent,moderate,moderate,10572.0,48.0,repairs,0,Yes
22664.0,60.0,female,rent,moderate,rich,17548.0,36.0,radio/TV,0,Yes
22665.0,44.0,female,free,quite rich,little,19828.0,13.0,business,1,No
22666.0,41.0,male,free,rich,rich,14280.0,51.0,car,0,Yes
22667.0,24.0,male,rent,little,rich,15721.0,36.0,education,0,Yes
22668.0,23.0,female,own,little,moderate,1960.0,25.0,repairs,1,No
22669.0,63.0,male,own,little,moderate,1925.0,19.0,radio/TV,1,No
22670.0,50.0,male,free,rich,little,14872.0,15.0,repairs,0,Yes
22671.0,66.0,male,free,rich,moderate,1480.0,42.0,car,0,Yes
22672.0,34.0,male,rent,rich,moderate,14114.0,19.0,repairs,0,Yes
22673.0,63.0,female,rent,rich,little,15008.0,14.0,education,0,Yes
22674.0,59.0,male,own,rich,rich,14712.0,6.0,education,0,Yes
22675.0,47.0,female,free,rich,rich,2618.0,10.0,furniture/equipment,0,Yes
22676.0,25.0,female,free,moderate,little,210.0,41.0,business,1,No
22677.0,57.0,male,own,rich,little,16925.0,58.0,car,1,No
22678.0,63.0,female,own,quite rich,rich,6650.0,16.0,business,0,Yes
22679.0,24.0,male,free,moderate,moderate,14000.0,51.0,education,0,Yes
22680.0,23.0,male,rent,moderate,little,8433.0,40.0,business,0,Yes
22681.0,21.0,female,rent,moderate,moderate,10085.0,25.0,car,1,No
22682.0,18.0,female,rent,rich,little,13323.0,44.0,education,0,Yes
22683.0,32.0,male,own,little,little,11961.0,27.0,domestic appliances,1,No
22684.0,48.0,female,own,moderate,moderate,17402.0,20.0,furniture/equipment,0,Yes
22685.0,42.0,female,free,rich,moderate,3711.0,11.0,radio/TV,0,Yes
22686.0,64.0,male,own,moderate,moderate,19711.0,24.0,repairs,0,Yes
22687.0,50.0,male,free,quite rich,little,15223.0,30.0,domestic appliances,1,No
22688.0,69.0,female,own,rich,rich,9622.0,40.0,business,1,No
22689.0,52.0,female,free,rich,rich,2697.0,53.0,radio/TV,0,Yes
22690.0,72.0,male,rent,moderate,little,737.0,38.0,domestic appliances,0,Yes
22691.0,22.0,male,rent,quite rich,little,2698.0,23.0,furniture/equipment,0,Yes
22692.0,22.0,male,rent,moderate,moderate,8393.0,18.0,radio/TV,0,Yes
22693.0,53.0,male,free,moderate,moderate,18379.0,17.0,business,0,Yes
22694.0,34.0,female,free,quite rich,moderate,8783.0,55.0,car,0,Yes
22695.0,70.0,male,rent,moderate,little,475.0,42.0,furniture/equipment,0,Yes
22696.0,69.0,male,own,moderate,moderate,5138.0,17.0,radio/TV,1,No
22697.0,31.0,male,free,moderate,moderate,9324.0,28.0,furniture/equipment,0,Yes
22698.0,46.0,male,own,quite rich,moderate,5962.0,34.0,domestic appliances,0,Yes
22699.0,25.0,male,rent,moderate,moderate,19041.0,15.0,domestic appliances,0,Yes
22700.0,51.0,male,rent,moderate,little,15372.0,56.0,car,1,No
22701.0,57.0,male,own,rich,moderate,19147.0,21.0,furniture/equipment,0,Yes
22702.0,18.0,female,free,moderate,rich,18356.0,22.0,car,0,Yes
22703.0,46.0,male,own,little,moderate,19087.0,12.0,radio/TV,0,Yes
22704.0,53.0,male,rent,rich,little,1580.0,19.0,education,0,Yes
22705.0,68.0,female,own,little,little,2967.0,6.0,repairs,1,No
22706.0,54.0,female,free,little,rich,18005.0,30.0,radio/TV,1,No
22707.0,46.0,female,rent,little,moderate,18875.0,25.0,domestic appliances,1,No
22708.0,22.0,female,own,quite rich,moderate,18080.0,19.0,radio/TV,1,No
22709.0,70.0,male,own,moderate,moderate,14787.0,8.0,repairs,0,Yes
22710.0,49.0,female,own,rich,little,10096.0,39.0,furniture/equipment,1,No
22711.0,69.0,female,free,moderate,moderate,18344.0,51.0,radio/TV,0,Yes
22712.0,41.0,female,own,quite rich,moderate,11283.0,39.0,furniture/equipment,0,Yes
22713.0,36.0,male,own,rich,moderate,6077.0,32.0,education,0,Yes
22714.0,29.0,male,own,little,little,14205.0,34.0,radio/TV,1,No
22715.0,69.0,male,free,quite rich,moderate,9167.0,11.0,radio/TV,1,No
22716.0,18.0,female,own,rich,moderate,6280.0,58.0,education,1,No
22717.0,24.0,male,free,moderate,rich,8285.0,44.0,furniture/equipment,0,Yes
22718.0,34.0,male,free,moderate,moderate,18635.0,27.0,education,1,No
22719.0,51.0,male,rent,quite rich,moderate,14810.0,21.0,car,0,Yes
22720.0,60.0,female,rent,moderate,moderate,9376.0,15.0,furniture/equipment,0,Yes
22721.0,24.0,male,free,moderate,rich,944.0,26.0,education,0,Yes
22722.0,34.0,male,free,little,moderate,11156.0,15.0,domestic appliances,0,Yes
22723.0,20.0,female,rent,quite rich,rich,14413.0,56.0,domestic appliances,0,Yes
22724.0,46.0,male,free,moderate,moderate,17799.0,54.0,business,0,Yes
22725.0,39.0,female,rent,quite rich,moderate,4536.0,59.0,business,0,Yes
22726.0,55.0,male,own,little,moderate,13059.0,50.0,education,1,No
22727.0,71.0,female,rent,quite rich,rich,11668.0,53.0,domestic appliances,1,No
22728.0,60.0,male,own,rich,rich,10700.0,45.0,business,0,Yes
22729.0,46.0,female,free,quite rich,little,19567.0,21.0,radio/TV,1,No
22730.0,67.0,female,own,quite rich,little,17150.0,43.0,business,1,No
22731.0,67.0,female,free,little,rich,7036.0,26.0,furniture/equipment,1,No
22732.0,71.0,female,own,quite rich,moderate,7318.0,17.0,repairs,0,Yes
22733.0,59.0,male,rent,rich,moderate,12904.0,25.0,business,0,Yes
22734.0,22.0,female,own,quite rich,moderate,14857.0,43.0,car,0,Yes
22735.0,47.0,female,free,moderate,little,5146.0,10.0,education,1,No
22736.0,40.0,male,rent,rich,moderate,17839.0,52.0,car,0,Yes
22737.0,72.0,female,own,quite rich,rich,19890.0,35.0,education,1,No
22738.0,38.0,female,rent,moderate,little,4721.0,18.0,radio/TV,1,No
22739.0,73.0,female,own,quite rich,moderate,4365.0,40.0,car,0,Yes
22740.0,43.0,male,free,moderate,little,7315.0,9.0,repairs,0,Yes
22741.0,71.0,male,own,moderate,moderate,6488.0,36.0,radio/TV,1,No
22742.0,64.0,male,free,moderate,rich,6359.0,54.0,car,0,Yes
22743.0,38.0,male,rent,rich,moderate,14579.0,16.0,repairs,0,Yes
22744.0,37.0,female,rent,moderate,moderate,7810.0,45.0,repairs,0,Yes
22745.0,40.0,female,free,rich,moderate,3908.0,42.0,education,0,Yes
22746.0,21.0,male,free,quite rich,moderate,2532.0,39.0,furniture/equipment,0,Yes
22747.0,38.0,female,rent,moderate,moderate,16206.0,49.0,education,1,No
22748.0,38.0,male,free,little,moderate,8702.0,8.0,furniture/equipment,1,No
22749.0,18.0,female,own,quite rich,rich,18219.0,38.0,business,0,Yes
22750.0,32.0,male,rent,rich,little,11033.0,33.0,business,0,Yes
22751.0,34.0,male,free,little,little,12741.0,39.0,domestic appliances,0,Yes
22752.0,68.0,male,free,quite rich,little,8553.0,17.0,education,0,Yes
22753.0,31.0,male,own,quite rich,moderate,6673.0,15.0,radio/TV,0,Yes
22754.0,36.0,female,own,moderate,little,3549.0,32.0,repairs,0,Yes
22755.0,67.0,male,own,rich,rich,13021.0,46.0,business,0,Yes
22756.0,51.0,male,own,moderate,moderate,3926.0,33.0,car,0,Yes
22757.0,23.0,female,own,little,moderate,10366.0,44.0,car,0,Yes
22758.0,62.0,male,free,rich,moderate,11050.0,17.0,furniture/equipment,1,No
22759.0,66.0,male,rent,moderate,little,9270.0,18.0,education,0,Yes
22760.0,23.0,female,rent,little,rich,13422.0,51.0,car,0,Yes
22761.0,70.0,female,free,quite rich,moderate,2429.0,44.0,car,0,Yes
22762.0,71.0,male,own,little,little,2811.0,29.0,business,0,Yes
22763.0,22.0,female,own,rich,moderate,15069.0,42.0,furniture/equipment,0,Yes
22764.0,24.0,male,free,moderate,little,11303.0,15.0,car,0,Yes
22765.0,50.0,male,rent,moderate,moderate,12261.0,36.0,furniture/equipment,0,Yes
22766.0,30.0,female,rent,little,rich,3171.0,21.0,furniture/equipment,1,No
22767.0,68.0,male,free,moderate,little,3686.0,48.0,education,1,No
22768.0,71.0,female,own,rich,little,19264.0,37.0,radio/TV,1,No
22769.0,18.0,female,rent,moderate,moderate,10378.0,45.0,furniture/equipment,0,Yes
22770.0,30.0,female,own,moderate,rich,18829.0,31.0,repairs,0,Yes
22771.0,60.0,male,free,rich,little,18871.0,39.0,repairs,1,No
22772.0,44.0,male,rent,little,little,12563.0,44.0,repairs,0,Yes
22773.0,24.0,female,free,little,rich,10285.0,36.0,furniture/equipment,1,No
22774.0,69.0,female,own,rich,moderate,14365.0,40.0,repairs,0,Yes
22775.0,20.0,female,own,rich,moderate,17286.0,20.0,domestic appliances,0,Yes
22776.0,42.0,female,own,moderate,little,15318.0,18.0,furniture/equipment,1,No
22777.0,50.0,male,free,moderate,moderate,15738.0,19.0,education,0,Yes
22778.0,57.0,male,free,little,moderate,11279.0,39.0,car,0,Yes
22779.0,34.0,female,rent,rich,rich,13995.0,43.0,car,0,Yes
22780.0,62.0,male,own,moderate,moderate,15526.0,51.0,business,0,Yes
22781.0,31.0,female,free,little,rich,3802.0,38.0,furniture/equipment,1,No
22782.0,54.0,female,own,rich,moderate,17074.0,30.0,furniture/equipment,1,No
22783.0,73.0,male,own,moderate,moderate,10908.0,28.0,radio/TV,1,No
22784.0,71.0,female,own,moderate,moderate,11423.0,40.0,domestic appliances,0,Yes
22785.0,40.0,female,own,little,moderate,17053.0,59.0,radio/TV,1,No
22786.0,41.0,male,own,quite rich,moderate,19179.0,13.0,education,0,Yes
22787.0,46.0,female,rent,rich,little,6239.0,55.0,business,0,Yes
22788.0,55.0,female,own,quite rich,little,14631.0,31.0,radio/TV,0,Yes
22789.0,71.0,male,free,little,moderate,9325.0,34.0,business,0,Yes
22790.0,44.0,male,free,moderate,moderate,3533.0,33.0,domestic appliances,0,Yes
22791.0,55.0,male,own,little,rich,214.0,18.0,furniture/equipment,0,Yes
22792.0,70.0,male,own,moderate,little,5735.0,48.0,furniture/equipment,1,No
22793.0,57.0,male,rent,little,little,6828.0,28.0,furniture/equipment,1,No
22794.0,62.0,female,free,moderate,moderate,6235.0,9.0,car,0,Yes
22795.0,67.0,female,rent,quite rich,moderate,16714.0,17.0,education,0,Yes
22796.0,40.0,male,free,moderate,moderate,295.0,24.0,business,0,Yes
22797.0,48.0,male,own,little,moderate,13418.0,49.0,business,1,No
22798.0,53.0,male,own,moderate,moderate,13375.0,18.0,car,0,Yes
22799.0,34.0,male,own,little,little,9929.0,10.0,car,1,No
22800.0,54.0,male,own,little,moderate,14292.0,50.0,business,1,No
22801.0,20.0,female,own,little,little,18433.0,35.0,furniture/equipment,1,No
22802.0,53.0,male,rent,moderate,little,18380.0,59.0,car,1,No
22803.0,72.0,male,free,moderate,rich,6579.0,29.0,domestic appliances,0,Yes
22804.0,22.0,female,rent,rich,rich,387.0,35.0,radio/TV,0,Yes
22805.0,63.0,male,free,moderate,little,15028.0,13.0,furniture/equipment,0,Yes
22806.0,32.0,female,rent,quite rich,little,10736.0,43.0,furniture/equipment,1,No
22807.0,69.0,male,own,little,moderate,7761.0,12.0,radio/TV,1,No
22808.0,66.0,female,free,little,moderate,4281.0,46.0,repairs,1,No
22809.0,23.0,male,free,moderate,rich,14898.0,53.0,radio/TV,0,Yes
22810.0,27.0,male,rent,moderate,moderate,8343.0,52.0,domestic appliances,0,Yes
22811.0,71.0,female,rent,quite rich,little,9770.0,38.0,domestic appliances,1,No
22812.0,49.0,female,own,little,little,3884.0,24.0,furniture/equipment,1,No
22813.0,40.0,male,free,moderate,moderate,6335.0,59.0,repairs,0,Yes
22814.0,65.0,female,own,moderate,little,19952.0,29.0,domestic appliances,1,No
22815.0,34.0,male,rent,moderate,little,14930.0,54.0,radio/TV,0,Yes
22816.0,63.0,female,free,quite rich,rich,19732.0,58.0,education,0,Yes
22817.0,37.0,female,own,moderate,moderate,12597.0,33.0,repairs,1,No
22818.0,61.0,male,rent,quite rich,moderate,14923.0,42.0,business,0,Yes
22819.0,58.0,male,rent,quite rich,moderate,1112.0,21.0,furniture/equipment,0,Yes
22820.0,32.0,female,rent,moderate,moderate,19698.0,28.0,furniture/equipment,1,No
22821.0,61.0,male,own,moderate,moderate,17851.0,55.0,car,0,Yes
22822.0,63.0,female,free,little,moderate,17867.0,16.0,education,0,Yes
22823.0,39.0,male,own,little,little,4330.0,31.0,business,0,Yes
22824.0,67.0,male,rent,little,moderate,13802.0,27.0,business,1,No
22825.0,69.0,female,rent,moderate,rich,17164.0,55.0,radio/TV,0,Yes
22826.0,23.0,male,rent,rich,little,7929.0,36.0,business,0,Yes
22827.0,21.0,female,own,moderate,rich,10724.0,39.0,furniture/equipment,0,Yes
22828.0,40.0,female,rent,moderate,moderate,5377.0,38.0,repairs,0,Yes
22829.0,61.0,male,free,little,little,4558.0,32.0,car,1,No
22830.0,62.0,male,own,quite rich,moderate,18130.0,30.0,education,0,Yes
22831.0,36.0,female,free,little,little,18877.0,21.0,education,1,No
22832.0,71.0,female,rent,moderate,moderate,1757.0,21.0,repairs,0,Yes
22833.0,62.0,female,own,moderate,moderate,2473.0,52.0,radio/TV,0,Yes
22834.0,48.0,female,rent,rich,rich,1427.0,45.0,education,1,No
22835.0,61.0,female,own,rich,moderate,8367.0,8.0,business,0,Yes
22836.0,69.0,male,rent,quite rich,rich,1471.0,59.0,radio/TV,1,No
22837.0,20.0,female,own,rich,little,18332.0,27.0,car,1,No
22838.0,45.0,female,own,rich,moderate,4848.0,53.0,education,0,Yes
22839.0,20.0,female,own,quite rich,moderate,13572.0,26.0,business,1,No
22840.0,31.0,female,rent,moderate,moderate,6221.0,42.0,education,0,Yes
22841.0,35.0,female,rent,moderate,little,11225.0,31.0,education,0,Yes
22842.0,44.0,female,rent,moderate,moderate,4012.0,56.0,radio/TV,0,Yes
22843.0,68.0,female,own,moderate,little,18312.0,16.0,furniture/equipment,0,Yes
22844.0,27.0,female,rent,moderate,moderate,16689.0,13.0,repairs,0,Yes
22845.0,66.0,female,free,moderate,little,15907.0,59.0,business,1,No
22846.0,32.0,female,own,rich,little,16801.0,12.0,repairs,0,Yes
22847.0,36.0,male,free,rich,little,5877.0,15.0,education,1,No
22848.0,26.0,male,free,moderate,moderate,9658.0,29.0,furniture/equipment,0,Yes
22849.0,21.0,male,free,quite rich,little,7312.0,19.0,radio/TV,0,Yes
22850.0,32.0,female,own,quite rich,moderate,3328.0,43.0,radio/TV,0,Yes
22851.0,68.0,female,own,moderate,rich,8675.0,26.0,radio/TV,1,No
22852.0,65.0,female,rent,quite rich,little,9611.0,56.0,education,1,No
